AAPL.Close,ABBV.Close,ABT.Close,ACN.Close,ADBE.Close,AIG.Close,ALL.Close,AMGN.Close,AMT.Close,AMZN.Close,AXP.Close,BA.Close,BAC.Close,BIIB.Close,BK.Close,BKNG.Close,BLK.Close,BMY.Close,BRK.A.Close,C.Close,CAT.Close,CHTR.Close,CL.Close,CMCSA.Close,COF.Close,COP.Close,COST.Close,CRM.Close,CSCO.Close,CVS.Close,CVX.Close,DD.Close,DHR.Close,DIS.Close,DOW.Close,DUK.Close,EMR.Close,EXC.Close,F.Close,FB.Close,FDX.Close,GD.Close,GE.Close,GILD.Close,GM.Close,GOOG.Close,GOOGL.Close,GS.Close,HD.Close,HON.Close,IBM.Close,INTC.Close,JNJ.Close,JPM.Close,KHC.Close,KMI.Close,KO.Close,LLY.Close,LMT.Close,LOW.Close,MA.Close,MCD.Close,MDLZ.Close,MDT.Close,MET.Close,MMM.Close,MO.Close,MRK.Close,MS.Close,MSFT.Close,NEE.Close,NFLX.Close,NKE.Close,NVDA.Close,ORCL.Close,OXY.Close,PEP.Close,PFE.Close,PG.Close,PM.Close,PYPL.Close,QCOM.Close,RTX.Close,SBUX.Close,SLB.Close,SO.Close,SPG.Close,T.Close,TGT.Close,TMO.Close,TXN.Close,UNH.Close,UNP.Close,UPS.Close,USB.Close,V.Close,VZ.Close,WBA.Close,WFC.Close,WMT.Close,XOM.Close
207.020004,66.660004,88,194.970001,308.730011,57.080002,102.040001,174.110001,205.419998,1973.819946,127.150002,348.089996,30.34,238.210007,47.290001,1926.130005,473.869995,45.400002,310750,71.389999,134.710007,405.5,71.93,44.610001,95.900002,59.040001,279.799988,159.350006,56.619999,55.439999,125.629997,73.150002,143.210007,143.210007,50.77,86.489998,66.93,46.130001,9.56,200.710007,175.869995,187.610001,10.43,66.32,40.75,1132.119995,1135.939941,219.979996,215.550003,173.770004,150.389999,52.16,131.119995,115.709999,31.549999,20.58,53.07,107.82,370.320007,102.050003,279.350006,214.440002,54.41,102.089996,50.139999,178.130005,49.59,81.75,44.869999,140.190002,207.630005,326.459991,87.279999,173.380005,58.290001,51.139999,128.990005,42.669998,112.769997,85.629997,115.120003,75.349998,85.81498,90.980003,39.950001,55.360001,158.320007,33.810001,87.970001,290.589996,127.349998,248.699997,173.210007,118.25,56.560001,181.589996,56.360001,54.759998,48.09,112.220001,74.93
207.740005,67.760002,87.75,196.929993,311.269989,57.27,102.93,175.339996,204.589996,1943.050049,126.779999,345,30.77,238.210007,47.599998,1966.849976,478.170013,45.369999,315000,72.160004,132.919998,398.790009,73.690002,44.630001,98.080002,58.75,281.369995,159.970001,56.529999,55.540001,123.720001,73.209999,142.279999,144.649994,49.110001,86.910004,66.660004,45.82,9.57,199.75,174.940002,189.729996,10.51,66.919998,40.77,1250.410034,1245.219971,222.139999,216.910004,173.610001,151.360001,51.59,130.729996,116.220001,31.85,20.85,54.169998,108.269997,369.459991,103.529999,282.070007,215.580002,54.810001,102.550003,50.689999,173.979996,49.860001,81.43,45.740002,141.339996,209.169998,335.779999,87.540001,175.070007,58.5,51.59,131.220001,43.09,114.730003,85.980003,115.489998,75.220001,85.355568,99.110001,40.009998,55.740002,158.330002,34.150002,87.059998,287.209991,128.160004,252.940002,174.229996,120.580002,57.380001,183.690002,57.080002,55.049999,49.299999,113.019997,74.809998
209.679993,67.18,88.550003,197.350006,307.220001,56.48,101.809998,176.080002,205.570007,1912.449951,127.190002,340.209991,30.52,237.110001,46.82,1919.550049,478.309998,45.389999,313529,71.760002,134.460007,393.649994,75.57,44.23,96.919998,58.189999,280.130005,156.210007,56.93,56.259998,124.230003,73.089996,142.679993,146.389999,48.049999,87.790001,66.300003,46.049999,9.6,195.940002,172.600006,189.830002,10.38,67.870003,40.68,1239.410034,1241.839966,220.320007,218.039993,174.529999,150.880005,52.509998,133.020004,115.849998,31.76,20.889999,53.990002,108.720001,369.619995,103.959999,281.440002,214.979996,54.860001,103.260002,50,176.759995,50.310001,82.489998,45.23,141.029999,211.380005,332.700012,87.620003,174.820007,58.060001,50.91,131.529999,41.450001,116,86.760002,111.449997,74.970001,85.412209,98.019997,39.209999,56.110001,159.639999,34.34,87.230003,288.920013,129.970001,253.820007,177.5,118.75,57.060001,183.210007,57.369999,55.119999,48.279999,112.269997,75.339996
208.779999,67.18,88.309998,195.649994,303.640015,56.32,101.830002,176.449997,208.649994,1898.530029,126.470001,347.459991,30.889999,241.509995,47.040001,1916.589966,478.410004,44.560001,312430,71.709999,132.949997,394.559998,74.739998,44.080002,91.209999,59.509998,279.5,156.960007,56.470001,56.529999,124.339996,73.400002,142.699997,144.929993,48.400002,87.739998,67.290001,46.049999,9.55,197.039993,172.389999,189.119995,10.52,67.089996,40.43,1225.140015,1228,221.399994,217.360001,173.910004,149.770004,51.700001,132.080002,115.589996,31.84,20.690001,53.720001,108.690002,365.98999,103.769997,278.160004,212.339996,54.810001,103.75,50.009998,177.630005,48.5,83.269997,44.669998,140.350006,209.389999,325.929993,87.199997,175.449997,57.490002,52.470001,130.479996,38.790001,120.410004,86.300003,112.040001,74.809998,85.147888,96.650002,39.549999,55.290001,160.210007,34.18,86.879997,283.910004,128.539993,254.929993,179.300003,119.809998,57.139999,181.529999,56.630001,55.400002,48.549999,112.059998,75.349998
213.039993,66.620003,87.099998,192.580002,298.859985,55.990002,107.400002,186.580002,211.619995,1866.780029,124.370003,341.179993,30.68,237.820007,46.919998,1886.609985,467.679993,44.41,308666,71.160004,131.669998,385.380005,71.739998,43.169998,92.419998,59.080002,275.630005,154.5,55.400002,55.869999,123.110001,72.160004,140.5,143.009995,48.439999,86.720001,64.879997,45.060001,9.53,194.229996,170.529999,185.940002,10.45,65.519997,40.34,1216.680054,1218.199951,220.130005,213.690002,172.460007,148.240005,50.549999,130.220001,116,32.009998,20.620001,52.630001,108.949997,362.170013,101.400002,272.269989,210.720001,53.490002,101.940002,49.419998,174.720001,47.07,82.989998,44.560001,136.270004,207.169998,322.98999,86.029999,168.720001,56.299999,51.360001,127.809998,38.84,118.040001,83.610001,110.400002,73.160004,84.078033,94.690002,39.970001,56.200001,162.199997,34.049999,86.400002,277.679993,125.010002,249.009995,179.949997,119.470001,57.150002,178,55.27,54.490002,48.41,110.379997,74.360001
208.429993,65.800003,86.080002,194.160004,298.440002,54.709999,104.879997,186,211.410004,1855.319946,124.089996,334.290009,29.49,243.059998,45.970001,1879.859985,451.950012,45.200001,303660,68.349998,126.790001,384.380005,71.260002,42.880001,91.300003,58.799999,274.570007,150.809998,55.389999,55.369999,120.739998,71.690002,140.220001,141.850006,46.849998,87.5,62.759998,44.400002,9.31,192.729996,163.309998,183.429993,10.08,65.470001,40.150002,1209.01001,1211.780029,211.600006,212.830002,169.550003,150.320007,49.5,130.289993,112.940002,32.529999,20.77,52.029999,110.510002,363.089996,99.489998,274.160004,211.25,53.630001,102.370003,48.330002,173.360001,47.880001,83.690002,42.93,138.059998,210.259995,319.5,83.120003,164.919998,55.880001,53.169998,127.139999,38.25,116.730003,82.449997,110.800003,71.199997,82.970421,95.379997,38.509998,56.98,157.479996,34.119999,82.620003,277.809998,123.449997,249.25,175.009995,116.980003,55.689999,179.169998,55.259998,54.07,47.060001,109.379997,72.459999
204.020004,65.349998,85.82,193.009995,293.709991,54.330002,104.510002,187.220001,215.470001,1823.23999,124.309998,339.559998,29.379999,242.270004,46.029999,1846.079956,448.220001,45.990002,306000,67.610001,124.540001,384.660004,71.199997,42.650002,89.849998,56.470001,272.5,145.699997,53.25,55.709999,120.730003,69.050003,139.190002,141.710007,45.599998,88.120003,61.66,44.75,9.28,189.020004,163.729996,181.970001,10,64.949997,39.779999,1193.98999,1196.319946,209.369995,212.149994,168.009995,147.25,48.68,131.070007,112.93,32.209999,20.209999,52.330002,112.419998,361.910004,99.230003,269.450012,214.479996,53.759998,102.330002,47.290001,170.550003,47.93,84.470001,42.119999,136.899994,211.410004,318.829987,81.139999,161.190002,55.84,51.18,127.919998,38,116.440002,84.169998,107.089996,71.150002,82.322212,95.510002,37.419998,57.360001,159.25,34.169998,81.519997,274.820007,121.82,250.050003,173.520004,117.199997,55.43,177.419998,55.59,53.68,47.439999,109.400002,71.75
193.339996,65.230003,83.160004,185.550003,280.359985,52.810001,101.779999,181.5,213.899994,1765.130005,120.720001,331.059998,28.08,235.210007,45.060001,1788.599976,431.320007,45.380001,297785,65.18,121.650002,379.73999,68.800003,41.610001,86.620003,54.68,265.100006,142.820007,51.369999,54.509998,118.739998,66.059998,135.699997,138.300003,44.77,86.959999,59.450001,44.419998,9.23,181.729996,157.259995,176.770004,9.66,63.360001,39.009998,1152.319946,1154.75,201.679993,204.940002,162.009995,140.759995,46.970001,130.160004,109.57,31.440001,19.84,51.650002,108.709999,358.429993,97.040001,256.839996,210.449997,52.220001,99.510002,45.57,164.710007,46.650002,83.120003,40.490002,132.210007,208.050003,307.630005,78.970001,150.789993,53.759998,49.419998,124.400002,36.959999,113.080002,80.260002,103.599998,68.800003,79.137825,93.699997,35.990002,55.93,154.75,33.490002,80.790001,268.459991,116.93,245.059998,166.839996,114.849998,53.049999,168.860001,55.220001,51.869999,46.139999,105.82,70.279999
197,64.769997,84.860001,188.809998,286.209991,54.380001,103.870003,184.460007,216.949997,1787.829956,122.550003,332.450012,28.42,240.169998,45.450001,1786.52002,435.709991,45.689999,302325,66.25,122.080002,381.98999,69.849998,42.07,88.300003,54.23,269.309998,142.800003,52.599998,54.09,119.379997,68.529999,138.229996,141.869995,44.43,88.919998,60.82,45.209999,9.48,184.509995,161.190002,180.669998,9.57,63.98,39.080002,1169.949951,1171.079956,206.009995,208.800003,164.520004,140.729996,46.959999,130.770004,110.43,30.58,20.030001,52.27,111.400002,366.779999,97.919998,264.679993,214.080002,52.830002,101.239998,46.849998,163.710007,46.16,84.349998,41.220001,134.690002,211.399994,310.100006,81.300003,152.350006,53.959999,47.580002,126.449997,36.950001,114.279999,81.32,105.029999,68.169998,81.057266,95.339996,35.459999,56.939999,153.460007,33.959999,82.769997,275.959991,119,248.279999,168.330002,115,53.560001,172.479996,55.049999,51.450001,46.93,107.269997,70.959999
199.039993,64.459999,84.599998,188.869995,289.019989,54.41,103.330002,183.539993,217.429993,1793.400024,123.540001,331.380005,27.889999,237.580002,44.73,1821.560059,430.390015,46.240002,299182,65.139999,120.779999,375.029999,70.440002,41.73,87.949997,53.32,274.299988,141.639999,52.34,58.119999,119.099998,69.769997,138.199997,134.860001,44.889999,88.839996,59.580002,45.009998,9.53,185.149994,160.660004,180.850006,9.46,63.880001,39.389999,1173.98999,1175.910034,205.740005,207.910004,163.389999,139.110001,46.73,130.210007,108.029999,30.870001,19.969999,53.18,111.120003,369.299988,98.379997,269.309998,216.830002,53.419998,101.389999,46.330002,163.639999,46.23,84.25,40.560001,135.279999,212.869995,304.290009,81.279999,153.889999,53.34,46,127.779999,36.580002,115.519997,81.360001,106.629997,69.400002,81.18943,95.220001,34.740002,57.450001,153.520004,34.060001,83.010002,274.790009,120.720001,246.449997,166.919998,115.410004,52.610001,175.320007,55.09,52.48,45.810001,108.199997,70.5
203.429993,65.449997,85.559998,194.179993,297.779999,56.82,105.300003,185.229996,221.020004,1832.890015,125.290001,336.350006,28.379999,238.229996,45.57,1941.01001,437.619995,47.290001,301905,66.739998,122.019997,380.029999,71.709999,42.66,88.760002,55.07,274.799988,143.820007,53.16,59.040001,123.230003,70.760002,140.889999,137.889999,46.790001,89.309998,60.77,45.419998,9.56,190.160004,164.229996,184.169998,9.49,64.82,40.099998,1204.800049,1206.189941,207,211.570007,167.009995,140.100006,47.169998,131.679993,109.860001,28.219999,20.370001,53.689999,113.970001,377.170013,100.470001,278.040009,218.009995,54.950001,102.279999,47.169998,164.220001,46.5,84.730003,41.27,138.889999,215.220001,315.899994,83,158.259995,54.650002,47.130001,129.470001,36.869999,117.440002,82.480003,106.790001,71.260002,82.743866,96.269997,35.209999,58.189999,155.149994,34.540001,83.800003,280.5,124.309998,247.619995,169.699997,117.550003,52.959999,179.899994,55.82,53.02,46.400002,108.519997,72.379997
200.990005,65.580002,86.620003,191.479996,294.829987,56.259998,104.089996,196.25,222.229996,1807.579956,126.169998,337.549988,28.33,235.800003,45.810001,1917.689941,426.329987,47.32,300435,66.050003,119.379997,379.570007,71.519997,42.93,87.709999,54.009998,273.940002,143.369995,52.43,59.290001,122.419998,69.040001,140.309998,138.520004,46.639999,89.75,59.48,45.200001,9.45,187.850006,162.130005,184.100006,9.15,65.239998,39.610001,1188.01001,1188.900024,206.899994,210.020004,166.669998,136.130005,45.98,132.039993,109.739998,26.5,20.370001,53.419998,113.769997,377.01001,98.550003,274.950012,221.149994,54.689999,101.669998,46.91,163.470001,46.16,85.519997,41.5,137.710007,216.479996,308.929993,81.980003,154.179993,53.900002,47.130001,128.600006,36.349998,116.779999,82.589996,104.82,71.5,82.592827,96.300003,34.529999,58.330002,154.949997,34.540001,82.410004,276.369995,120.610001,248.630005,168.009995,115.75,52.790001,179.050003,55.779999,52.790001,46.299999,107.279999,70.839996
200.479996,64.529999,84.660004,190,288.649994,55.080002,102.849998,205.779999,222.220001,1784.920044,123.949997,332.940002,27.639999,230.960007,44.380001,1916.890015,416.440002,46.509998,298001,64.239998,116.720001,376.279999,70.730003,42.459999,85.690002,53.119999,271.309998,140.720001,51.540001,58.75,121.550003,67.900002,138.410004,135.75,45.689999,89.5,58.310001,45.200001,9.29,185.369995,158.809998,181.320007,9.05,63.98,38.860001,1174.709961,1174.5,201.520004,207.009995,164.960007,134.119995,45.599998,131.929993,107.68,26.290001,20.34,53.200001,113.599998,377,96.080002,270,217.160004,54.25,101,45.889999,162.100006,45.98,85.730003,40.360001,135.789993,215.449997,310.829987,81.650002,151.449997,53.25,44.990002,128.350006,35.389999,116.029999,82.379997,102.720001,69.800003,80.566391,94.910004,34.27,58.68,153.039993,34.48,82.029999,272,120.080002,243.199997,165.669998,114.889999,52.240002,176.339996,55.689999,52,45.43,105.220001,69.629997
208.970001,65.010002,86.889999,192.880005,293.170013,56.119999,104.440002,206.119995,221.100006,1824.339966,126.32,332.859985,27.719999,233.229996,43.669998,1943.189941,425.329987,46.490002,299510,64.830002,119.010002,379.369995,71.690002,43.459999,87.209999,53.869999,276.26001,143.880005,52.720001,59.849998,122.389999,68.480003,140.539993,137.009995,46.849998,89.82,59.189999,45.52,9.26,188.449997,160.520004,183.110001,9.35,64.300003,39.009998,1197.27002,1196.72998,204.110001,208.330002,167.979996,135.789993,46.84,133.419998,109.339996,25.959999,20.51,53.5,115.699997,377.220001,96.580002,274.529999,219.729996,54.57,102.400002,46.93,164.880005,46.779999,86.080002,40.689999,138.600006,215.619995,312.279999,83.32,156.050003,53.970001,44.759998,129.929993,35.200001,117.25,83.949997,106.040001,72.18,81.151665,96.629997,34.630001,57.200001,155.360001,34.860001,84.239998,275.170013,123.339996,249.220001,168.779999,115.830002,52.830002,178.610001,56.369999,53.07,45.959999,107.410004,70.489998
202.75,63.5,83.940002,186.970001,283.660004,53.389999,101.690002,198.869995,218.880005,1762.959961,122.650002,320.420013,26.42,226.720001,41.959999,1891.189941,411.369995,45.639999,295000,61.41,115.209999,375.179993,70.519997,42.369999,83.449997,51.779999,268.149994,139.720001,50.610001,58.560001,117.739998,65.779999,136.360001,132.850006,44.080002,88.809998,57.139999,44.48,9,179.710007,155.059998,180.830002,9.03,63.119999,37.189999,1164.290039,1164.25,195.559998,201.589996,164.039993,131.25,45.869999,130.259995,104.800003,25.52,19.799999,52.990002,110.290001,368.940002,93.589996,267.149994,216.479996,53.200001,100.93,44.869999,158.809998,45.869999,83.400002,39.330002,133.979996,214.960007,299.109985,81.029999,150.070007,52.32,43.700001,129.119995,34.240002,115.790001,83.330002,103.269997,70.879997,78.225296,94.919998,32.34,57.060001,152.119995,34.09,81.889999,269.480011,120.599998,243.199997,163.699997,114.040001,50.900002,173.509995,55.720001,50.41,43.970001,106.199997,67.650002
201.740005,62.98,83.940002,189.559998,282.709991,53.740002,101.839996,199.309998,224.199997,1776.119995,122.379997,328,26.25,227.630005,41.669998,1904.670044,409.299988,45.75,298067,61.32,115.25,380.940002,71.370003,42.349998,83.669998,50.91,271.519989,142.130005,46.25,58.84,116.949997,65.169998,137.190002,133.410004,43.380001,89.279999,56.41,44.650002,8.86,182.589996,152.820007,182.220001,8.01,62.869999,36.470001,1167.26001,1169.319946,196.179993,201.789993,162.270004,131.919998,45.700001,130.539993,105.199997,25.059999,19.879999,53.869999,110.230003,373.459991,93.379997,271.890015,218.270004,53.779999,101.75,44.73,156.839996,45.490002,83.459999,39.099998,133.679993,217.149994,295.76001,79.510002,148.770004,52.59,43.959999,130.720001,34.48,117.389999,84.489998,104.949997,71.160004,77.872879,95.529999,31.65,57.630001,147.889999,34.34,82.559998,273.309998,119.849998,244.25,162.449997,113.900002,51.279999,176.270004,56.299999,49.290001,43.380001,112.690002,67.25
206.5,64.43,84.779999,193.220001,287.450012,54.310001,103.220001,204.020004,222.929993,1792.569946,124.629997,330.450012,27.030001,231.679993,42.330002,1922.189941,419.459991,46.98,300555,63.48,116.43,384.51001,72.279999,43.18,85.5,51.470001,274.100006,143.889999,46.959999,60.279999,115.809998,66.120003,140.350006,135.199997,44.509998,89.769997,57.919998,45.130001,8.96,183.699997,156,184.350006,8.79,63.139999,37,1177.599976,1179.209961,199.419998,203.649994,165.029999,133.759995,46.5,131.360001,107.720001,25.41,20.129999,54.41,110.519997,377,93.919998,274.359985,218.470001,54.540001,102.760002,45.349998,161.5,46.48,85.059998,39.939999,136.130005,217.529999,302.799988,80.279999,159.559998,53.59,44.57,131.759995,34.650002,119.18,84.910004,106.160004,73.279999,78.697296,96.519997,32.720001,57.48,148.610001,34.970001,84.209999,276.149994,122.82,245.690002,166.25,115.300003,52.279999,178.229996,56.650002,50.48,44.389999,112.989998,68.300003
210.350006,66.559998,85.559998,195.179993,287.970001,54.810001,103.989998,206,225.190002,1816.119995,124.400002,333.779999,27.27,235.720001,42.720001,1943.72998,425.559998,47.459999,301414,64.309998,117.360001,388.420013,73.080002,44,86.970001,53.939999,275.609985,143.669998,48.5,61.389999,117.309998,67.43,141.710007,135.289993,45.599998,90.669998,58.549999,45.279999,9.03,186.169998,158.309998,187.589996,8.67,64.110001,37.360001,1198.449951,1200.439941,202.199997,207.949997,165.860001,135.039993,47.23,132.25,108.690002,25.709999,20.41,54.689999,112.529999,380.470001,95.050003,278.070007,218.779999,54.560001,104.18,45.77,162.949997,46.700001,86.190002,40.369999,138.410004,218.960007,309.380005,81.129997,170.779999,53.869999,45.580002,132.570007,35.18,120.239998,85.010002,107.669998,74.870003,79.697922,96.660004,34.099998,57.939999,149.960007,35.380001,86.580002,279.519989,124.599998,244.710007,168.759995,116.790001,52.669998,179.740005,57,51.16,45.25,113.809998,69.449997
210.360001,66.410004,84.540001,194.199997,285.709991,53.43,103.220001,203.169998,225.559998,1801.380005,121.419998,331.75,26.719999,231.279999,41.959999,1934.400024,418.290009,47.630001,297505,63.419998,116.669998,391.549988,72.540001,43.939999,85.220001,52.709999,272.970001,145.539993,47.93,61.560001,116.129997,67.099998,140.070007,135.130005,43.16,91.18,57.98,45.209999,8.96,183.809998,155.839996,187.169998,8.38,63.439999,36.959999,1182.689941,1183.530029,199.979996,217.089996,163.470001,133,46.599998,130.600006,107.309998,25.139999,20.139999,53.880001,111.010002,381.75,97.870003,277.040009,218.470001,53.990002,106.910004,45.369999,161.009995,46.029999,85.650002,39.900002,137.259995,219.130005,298.98999,80.529999,167.869995,52.98,45.259998,132.059998,34.610001,118.900002,83,107.370003,76.07,79.723099,95.629997,33.900002,57.689999,147.520004,34.98,85.529999,276.190002,124.309998,240.160004,167.559998,115.040001,51.630001,179.240005,56.27,50.669998,44.68,112.050003,69.029999
212.639999,67.540001,84.900002,195.729996,291.529999,53.689999,103.889999,203.940002,227.380005,1823.540039,122.5,339.98999,26.93,233.179993,41.939999,1955.75,420.929993,47.77,299305,63.25,117.68,392.130005,72.610001,44.110001,86.019997,52.630001,275.679993,147.380005,48.77,61.650002,117.879997,67.760002,140.320007,135.759995,43.279999,91.239998,58.459999,45.439999,9.04,183.550003,158.179993,188.479996,8.16,64.129997,37.119999,1191.25,1191.579956,200.679993,220.399994,163.789993,134.25,47.150002,131.529999,107.610001,25.27,20.389999,54.099998,111.459999,383,108,282.01001,220.710007,54.299999,107.790001,45.759998,161.149994,46.25,86.910004,39.939999,138.789993,221.259995,297.809998,82.739998,171.229996,53.240002,45.060001,132.339996,34.869999,119.199997,83.050003,109.82,76.699997,80.132156,96.32,33.689999,57.950001,147.380005,35.16,103,278.269989,126.040001,240.350006,168.529999,115.93,51.860001,180.940002,56.59,50.900002,45,112.019997,69.720001
212.460007,67.519997,84.370003,196.339996,287.690002,53.75,104.5,203.419998,228.509995,1804.660034,122.269997,354.410004,27.190001,232.059998,42.169998,1952.469971,419,47.860001,302260,63.91,117.889999,391.040009,73.040001,43.77,85.730003,52.259998,279.920013,148.240005,48.18,62.049999,117.730003,67.669998,139.559998,136.080002,42.049999,91.32,58.200001,45.52,9.04,182.039993,158.100006,187.550003,8.19,64.220001,37.259998,1189.530029,1191.52002,202.419998,221.020004,162.899994,134.320007,46.779999,131.270004,108.720001,25.620001,20.200001,54.490002,111.610001,385.880005,108.160004,280.769989,219.490005,54.509998,107.830002,46.209999,160.880005,46.59,86.720001,40.27,137.779999,221.619995,296.929993,83.309998,171.479996,53.189999,44.700001,132.660004,35.080002,119.419998,82.949997,108.769997,77.150002,80.528633,96.489998,33.709999,58.450001,148.699997,35.389999,106.32,278.170013,125.209999,232.940002,166.070007,115.220001,52.049999,180.089996,56.779999,50.950001,45.619999,111.910004,69.57
202.639999,65.970001,81.93,192.809998,282.440002,52.490002,101.980003,199.080002,226.570007,1749.619995,117.760002,356.01001,26.469999,225.850006,41.02,1898.670044,407.25,46.580002,296922,61.950001,114.059998,385.51001,72.230003,42.43,83.110001,50.419998,274.01001,151.570007,46.610001,60.240002,115.18,66,135.399994,131.669998,40.709999,90.739998,57,44.880001,8.77,177.75,151.970001,183.550003,7.97,62.509998,36.060001,1151.290039,1153.579956,196.199997,217.470001,156.490005,129.570007,44.959999,127.730003,106.019997,25.33,19.57,53.740002,109.510002,376.890015,106.389999,271.890015,214.660004,53.630001,106.050003,44.59,155.850006,46.41,84.940002,39.330002,133.389999,221.899994,291.440002,80.440002,162.440002,51.580002,42.369999,130.270004,34.34,117.32,81.220001,106.040001,73.519997,77.671494,94.699997,32.029999,57.68,146.029999,34.82,103.489998,269.359985,120.290001,230.660004,159.979996,111.279999,50.950001,175.229996,55.919998,49.32,44.419998,110.830002,67.489998
206.490005,66.459999,83.120003,195.470001,288.73999,53.080002,103.209999,205.410004,230.070007,1768.869995,118.529999,359.040009,26.780001,223.759995,41.110001,1916.810059,405.470001,48.110001,300899,62.720001,114.419998,396.779999,72.769997,43.349998,84.279999,51.369999,278.459991,155.139999,47.099998,60.759998,115.739998,64.260002,136.399994,134.610001,40.82,91.349998,57.279999,45.68,8.82,180.360001,152.490005,184.649994,8.05,63,36.25,1168.890015,1171.180054,199.649994,218.649994,156.910004,129.990005,45.560001,127.800003,106.870003,25.58,19.92,54.540001,111.779999,380.320007,106.400002,276.429993,216.910004,54.459999,106.889999,44.84,156.119995,47.119999,85.879997,40.16,135.449997,223.619995,294.980011,82.25,165.449997,52.130001,42.130001,133.740005,34.84,119.32,77.730003,107.660004,72.910004,78.974197,96.5,31.59,58.34,146.979996,34.93,104.769997,270.920013,121.669998,231.080002,159.110001,114.360001,51.290001,177.589996,56.709999,50.040001,44.98,111.989998,67.849998
204.160004,65.669998,83.650002,197.160004,289.450012,52.740002,102.629997,206.490005,229.789993,1761.829956,117.75,354.730011,26.469999,220.789993,40.950001,1919.98999,410.51001,47.93,298420,61.66,113.379997,398.48999,73.440002,43.599998,83.110001,50.98,292.380005,153.570007,46.790001,59.189999,115.830002,63.959999,138.25,134.490005,41.169998,92.150002,57.27,46.240002,8.76,181.300003,149.529999,183.360001,7.93,63.310001,35.889999,1167.839966,1170.819946,198.070007,218.210007,157.479996,131.169998,45.790001,129.639999,105.739998,25,20.040001,54.720001,110.730003,379.98999,106.040001,276.640015,216.050003,54.419998,107.540001,43.860001,155.75,45.25,85.519997,39.790001,135.740005,224.009995,291.029999,82.029999,161.800003,52.389999,42.349998,134.759995,34.34,120.550003,71.699997,107.449997,73.970001,78.395218,96.089996,31.25,57.759998,145.470001,34.720001,104.699997,272.929993,122.18,222.929993,157.470001,114.129997,51.040001,178.380005,57.18,49.450001,44.75,112.419998,67.190002
205.529999,66.07,84.220001,196.839996,282.130005,52.450001,102.410004,207.520004,230.139999,1764.25,119.089996,359.970001,26.85,221.070007,41.049999,1942,413.839996,48.66,300990,62.360001,114.860001,400.5,74,43.77,84.589996,51.950001,294.48999,151.830002,46.869999,59.48,116.830002,64.059998,139.490005,136.550003,42.52,92.300003,57.830002,46.43,9,181.759995,153.179993,185.440002,7.94,63.639999,36.439999,1171.02002,1173.75,200.419998,221.949997,159.550003,132.759995,45.790001,128.679993,106.800003,25.17,20.26,55.110001,110.970001,380.970001,108.18,278.23999,218.070007,54.880001,108,43.709999,157.550003,45.849998,86.480003,40.380001,135.559998,221.190002,291.769989,83.480003,161.220001,51.950001,43.110001,135.190002,35.080002,121.400002,74.32,107.470001,74.349998,79.842667,97.07,31.620001,57.810001,146.539993,34.959999,106.400002,276.059998,122.739998,227.350006,158.399994,116.330002,51.580002,178.669998,57.950001,49.950001,45.470001,112.720001,67.68
209.009995,66.220001,84.82,198.740005,286.630005,52.459999,102.220001,206.979996,230.410004,1786.400024,120.739998,362.73999,27.33,220.160004,41.720001,1957.140015,422.040009,48.27,305040,63.900002,117.769997,407.23999,74.199997,44.169998,86.220001,52.290001,296.570007,155.929993,47.27,60.150002,117.519997,65.769997,141.679993,137.839996,42.369999,92.760002,59.139999,46.75,9.12,185.570007,157.449997,189.470001,8.11,63.75,36.91,1192.849976,1194.23999,203.440002,227.320007,163.600006,134.880005,46.869999,128.240005,109.220001,25.33,20.4,55.049999,112.25,384.429993,112.589996,281.380005,220.539993,55.279999,107.800003,44.130001,160.360001,44.25,86.720001,41.290001,138.119995,221.119995,296.779999,85.379997,167,52.16,43.369999,136.020004,35.330002,121.18,72.720001,109.209999,76.449997,81.504089,97.699997,32.259998,58.119999,148.220001,35.150002,107.93,285.769989,123.57,230.619995,161.729996,118.370003,52.389999,181.169998,57.939999,50.400002,46.189999,114.080002,68.43
208.740005,65.739998,85.32,198.169998,284.51001,52.040001,102.389999,208.619995,230.190002,1776.290039,120.370003,364.089996,27.51,219.75,42.060001,1966.410034,422.559998,48.07,303078,64.349998,119,409.589996,74.150002,44.259998,86.620003,52.18,294.76001,156.070007,46.810001,60.919998,117.720001,67.93,142.089996,137.259995,42.630001,92.739998,59.59,47.259998,9.17,185.669998,158.610001,191.270004,8.25,63.540001,37.09,1188.099976,1190.530029,203.910004,227.910004,164.619995,135.529999,47.41,128.360001,109.860001,25.52,20.27,55.040001,112.970001,384.109985,112.199997,281.369995,217.970001,55.220001,107.889999,44.299999,161.720001,43.740002,86.470001,41.490002,137.860001,219.080002,293.75,84.5,167.509995,52.060001,43.48,136.729996,35.549999,120.230003,72.089996,109.050003,77.769997,81.963501,96.559998,32.43,58.259998,148.940002,35.259998,107.040001,287.059998,123.75,234,161.960007,118.660004,52.689999,180.820007,58.16,51.189999,46.57,114.260002,68.480003
